1933|15|501-1000|4|3|
1934|13|0-500|4|4|
1935|10|501-1000|1|1|
1936|11|0-500|3|4|
1937|20|10001+|2|4|
1938|16|501-1000|1|2|
1939|2|1001-5000|2|0|
1940|10|5001-10000|0|1|
1941|14|1001-5000|1|1|
1942|11|5001-10000|3|2|
1943|2|10001+|4|4|
1944|7|0-500|1|3|
1945|8|5001-10000|5|3|
1946|11|5001-10000|0|3|
1947|9|5001-10000|5|2|
1948|12|0-500|3|4|
1949|19|10001+|3|1|
1950|1|10001+|1|4|
1951|16|5001-10000|1|4|
1952|18|1001-5000|1|0|
1953|5|0-500|0|1|
1954|10|10001+|2|3|
1955|10|0-500|2|1|
1956|14|501-1000|2|4|
1957|19|1001-5000|2|4|
1958|19|0-500|3|0|
1959|13|501-1000|5|3|
1960|1|1001-5000|4|0|
1961|13|10001+|5|0|
1962|3|0-500|1|2|
1963|15|10001+|3|1|
1964|16|1001-5000|1|0|
1965|2|501-1000|0|1|
1966|5|0-500|2|1|
1967|1|501-1000|1|1|
1968|19|1001-5000|1|3|
1969|18|5001-10000|5|2|
1970|3|5001-10000|5|4|
1971|3|0-500|3|0|
1972|14|5001-10000|1|4|
1973|5|5001-10000|3|2|
1974|3|1001-5000|0|3|
1975|7|501-1000|0|3|
1976|10|501-1000|0|2|
1977|8|10001+|5|3|
1978|18|501-1000|3|1|
1979|20|501-1000|0|3|
1980|8|0-500|1|0|
1981|15|501-1000|2|2|
1982|13|501-1000|3|3|
1983|18|10001+|1|0|
1984|10|0-500|0|0|
1985|6|1001-5000|4|2|
1986|15|501-1000|3|1|
1987|14|1001-5000|4|2|
1988|8|1001-5000|4|4|
1989|3|0-500|4|2|
1990|6|0-500|4|4|
1991|13|5001-10000|0|0|
1992|17|5001-10000|2|4|
1993|12|0-500|1|4|
1994|11|10001+|1|3|
1995|5|501-1000|1|3|
1996|8|501-1000|2|2|
1997|7|5001-10000|0|0|
1998|17|10001+|4|2|
1999|12|10001+|5|0|
2000|20|501-1000|3|3|
2001|10|0-500|5|0|
2002|12|10001+|2|3|
2003|6|5001-10000|2|3|
2004|10|10001+|0|0|
2005|16|1001-5000|2|2|
2006|14|1001-5000|0|1|
2007|12|5001-10000|0|2|
2008|16|5001-10000|1|0|
2009|18|501-1000|2|2|
2010|7|5001-10000|2|1|
2011|5|501-1000|0|0|
2012|17|501-1000|0|2|
2013|17|1001-5000|3|3|
2014|5|0-500|4|4|
2015|9|501-1000|3|0|
2016|6|0-500|2|4|
2017|12|501-1000|5|0|
2018|1|0-500|0|4|
2019|1|0-500|5|4|
2020|3|10001+|2|4|
2021|14|10001+|2|0|
2022|20|501-1000|1|0|
2023|1|1001-5000|1|4|
2024|17|0-500|2|0|
2025|4|0-500|1|1|
2026|14|0-500|2|0|
2027|5|501-1000|5|4|
2028|20|5001-10000|4|4|
2029|15|0-500|2|4|
2030|18|0-500|3|0|
2031|18|10001+|1|4|
2032|20|10001+|0|0|
2033|3|10001+|1|4|
2034|4|5001-10000|1|2|
2035|6|1001-5000|4|3|
2036|11|5001-10000|4|2|
2037|14|0-500|2|3|
2038|13|0-500|3|2|
2039|20|5001-10000|0|2|
2040|11|501-1000|4|3|
2041|18|10001+|2|4|
2042|4|0-500|1|3|
2043|14|501-1000|0|2|
2044|13|0-500|3|1|
2045|7|0-500|2|1|
2046|11|1001-5000|2|1|
2047|16|10001+|5|3|
2048|7|1001-5000|3|3|
2049|18|1001-5000|2|2|
2050|17|501-1000|5|0|
2051|3|10001+|4|0|
2052|15|0-500|1|1|
2053|19|501-1000|1|3|
2054|14|10001+|2|1|
2055|5|0-500|2|0|
2056|17|501-1000|1|4|
2057|10|501-1000|1|0|
2058|7|501-1000|1|4|
2059|5|5001-10000|4|2|
2060|2|1001-5000|4|2|
2061|18|501-1000|5|0|
2062|17|1001-5000|1|3|
2063|4|501-1000|4|2|
2064|20|10001+|3|0|
2065|11|5001-10000|2|3|
2066|19|0-500|0|0|
2067|13|10001+|3|0|
2068|10|501-1000|4|0|
2069|7|0-500|1|0|
2070|19|0-500|3|2|
2071|3|10001+|2|1|
2072|11|0-500|5|0|
2073|18|5001-10000|1|4|
2074|14|1001-5000|0|2|
2075|20|1001-5000|4|1|
2076|8|501-1000|3|0|
2077|2|0-500|3|1|
2078|6|1001-5000|0|2|
2079|12|0-500|2|0|
2080|2|10001+|5|4|
2081|17|1001-5000|5|3|
2082|1|10001+|1|4|
2083|11|0-500|4|0|
2084|20|0-500|4|4|
2085|8|10001+|4|3|
2086|9|0-500|4|3|
2087|6|501-1000|5|1|
2088|3|0-500|4|3|
2089|6|5001-10000|1|3|
2090|12|5001-10000|2|2|
2091|19|1001-5000|3|3|
2092|1|501-1000|2|3|
2093|19|5001-10000|5|1|
2094|8|5001-10000|1|0|
2095|1|5001-10000|2|1|
2096|3|0-500|5|1|
2097|10|5001-10000|0|2|
2098|10|0-500|2|0|
2099|1|10001+|4|0|
2100|13|5001-10000|3|4|
2101|5|1001-5000|2|0|
2102|16|1001-5000|1|3|
2103|7|5001-10000|3|1|
2104|4|501-1000|4|2|
2105|6|1001-5000|5|4|
2106|15|0-500|1|0|
2107|13|1001-5000|0|4|
2108|6|501-1000|4|2|
2109|16|1001-5000|5|4|
2110|16|501-1000|1|4|
2111|12|10001+|3|0|
2112|17|10001+|0|3|
2113|14|1001-5000|4|1|
2114|7|1001-5000|5|2|
2115|8|10001+|4|3|
2116|16|501-1000|3|1|
2117|17|1001-5000|5|0|
2118|13|10001+|5|0|
2119|12|0-500|5|4|
2120|6|0-500|0|3|
2121|5|5001-10000|2|4|
2122|14|501-1000|0|0|
2123|2|5001-10000|3|2|
2124|15|501-1000|0|4|
2125|1|5001-10000|5|1|
2126|10|0-500|2|1|
2127|2|0-500|5|0|
2128|2|5001-10000|2|0|
2129|4|0-500|4|2|
2130|19|5001-10000|5|3|
2131|13|5001-10000|4|2|
2132|19|10001+|0|2|
2133|4|5001-10000|3|4|
2134|13|10001+|3|4|
2135|15|1001-5000|2|3|
2136|3|10001+|1|3|
2137|3|0-500|1|1|
2138|4|0-500|0|4|
2139|3|0-500|4|1|
2140|2|10001+|2|4|
2141|6|10001+|5|1|
2142|6|10001+|1|0|
2143|12|0-500|2|0|
2144|3|1001-5000|5|3|
2145|8|1001-5000|4|0|
2146|19|1001-5000|5|4|
2147|11|10001+|2|2|
2148|10|1001-5000|0|4|
2149|13|0-500|5|3|
2150|5|0-500|1|2|
2151|20|0-500|2|2|
2152|3|10001+|5|1|
2153|7|5001-10000|5|3|
2154|18|5001-10000|1|0|
2155|7|1001-5000|2|0|
2156|18|10001+|4|1|
2157|13|0-500|0|2|
2158|9|0-500|4|1|
2159|17|1001-5000|1|3|
2160|15|501-1000|3|1|
2161|5|501-1000|5|1|
2162|1|1001-5000|0|4|
2163|12|0-500|2|0|
2164|19|10001+|4|2|
2165|16|0-500|2|1|
2166|20|10001+|5|4|
2167|2|1001-5000|1|4|
2168|3|10001+|0|2|
2169|17|0-500|2|2|
2170|2|1001-5000|1|0|
2171|16|5001-10000|1|1|
2172|13|1001-5000|3|3|
2173|5|5001-10000|0|3|
2174|6|0-500|5|1|
2175|3|501-1000|5|0|
2176|13|5001-10000|0|2|
2177|18|5001-10000|1|0|
2178|12|10001+|5|4|
2179|9|10001+|0|0|
2180|9|10001+|5|0|
2181|11|0-500|4|0|
2182|5|5001-10000|1|4|
2183|10|0-500|3|0|
2184|1|501-1000|0|2|
2185|3|501-1000|4|1|
2186|19|0-500|2|0|
2187|10|0-500|4|3|
2188|3|5001-10000|3|4|
2189|7|10001+|1|2|
2190|16|5001-10000|0|0|
2191|6|0-500|4|3|
2192|10|0-500|2|3|
2193|2|5001-10000|1|0|
2194|19|501-1000|1|2|
2195|20|0-500|2|0|
2196|4|1001-5000|2|3|
2197|6|0-500|5|2|
2198|1|501-1000|0|1|
2199|8|0-500|2|0|
2200|2|0-500|2|4|
2201|2|10001+|0|3|
2202|3|1001-5000|3|3|
2203|16|0-500|1|3|
2204|9|5001-10000|3|2|
2205|7|10001+|3|3|
2206|7|5001-10000|5|4|
2207|13|501-1000|4|1|
2208|19|501-1000|4|4|
2209|19|501-1000|4|4|
2210|9|0-500|2|3|
2211|16|501-1000|3|1|
2212|16|1001-5000|1|0|
2213|7|1001-5000|4|3|
2214|8|1001-5000|5|4|
2215|17|5001-10000|3|2|
2216|13|1001-5000|3|1|
2217|14|501-1000|1|3|
2218|9|10001+|3|1|
2219|14|0-500|3|2|
2220|4|0-500|2|2|
2221|9|1001-5000|4|1|
2222|14|501-1000|4|1|
2223|13|0-500|0|2|
2224|16|10001+|4|0|
2225|6|1001-5000|1|3|
2226|5|501-1000|5|4|
2227|5|0-500|5|4|
2228|10|501-1000|1|2|
2229|19|10001+|4|3|
2230|19|0-500|4|3|
2231|17|501-1000|2|2|
2232|8|501-1000|1|1|
2233|10|10001+|0|4|
2234|18|0-500|0|2|
2235|16|10001+|5|1|
2236|18|5001-10000|0|0|
2237|3|5001-10000|4|3|
2238|19|501-1000|0|3|
2239|20|501-1000|2|4|
2240|20|5001-10000|4|3|
2241|10|0-500|3|1|
2242|12|501-1000|1|4|
2243|7|0-500|5|3|
2244|7|0-500|0|3|
2245|16|1001-5000|2|0|
2246|11|10001+|0|2|
2247|8|5001-10000|0|2|
2248|4|1001-5000|4|0|
2249|9|1001-5000|5|3|
2250|13|0-500|0|1|
2251|2|5001-10000|1|3|
2252|4|501-1000|5|3|
2253|18|10001+|1|3|
2254|11|5001-10000|5|4|
2255|12|0-500|1|3|
2256|15|5001-10000|0|0|
2257|14|10001+|1|4|
2258|19|0-500|1|2|
2259|11|1001-5000|5|0|
2260|18|1001-5000|4|2|
2261|4|10001+|5|0|
2262|8|501-1000|4|4|
2263|2|0-500|3|2|
2264|3|10001+|3|4|
2265|18|5001-10000|0|4|
2266|2|1001-5000|5|1|
2267|6|0-500|3|1|
2268|8|1001-5000|5|4|
2269|2|1001-5000|1|0|
2270|20|1001-5000|4|3|
2271|17|501-1000|5|0|
2272|20|501-1000|0|2|
2273|14|501-1000|4|2|
2274|7|0-500|2|4|
2275|1|0-500|1|4|
2276|8|501-1000|2|2|
2277|1|10001+|4|1|
2278|20|10001+|1|2|
2279|16|10001+|2|1|
2280|17|1001-5000|3|4|
2281|12|5001-10000|0|3|
2282|12|5001-10000|2|0|
2283|1|5001-10000|1|2|
2284|13|1001-5000|3|4|
2285|16|1001-5000|4|2|
2286|11|10001+|0|2|
2287|7|0-500|2|4|
2288|4|0-500|4|3|
2289|1|0-500|1|3|
2290|8|5001-10000|1|0|
2291|18|1001-5000|2|2|
2292|10|501-1000|1|2|
2293|2|5001-10000|4|1|
2294|4|5001-10000|1|4|
2295|15|5001-10000|5|4|
2296|2|1001-5000|5|1|
2297|18|5001-10000|2|4|
2298|16|10001+|5|0|
2299|19|10001+|3|2|
2300|5|0-500|3|0|
2301|7|10001+|0|3|
2302|10|501-1000|3|2|
2303|6|0-500|0|2|
2304|3|5001-10000|2|0|
2305|14|10001+|3|2|
2306|13|1001-5000|2|3|
2307|16|501-1000|2|4|
2308|15|1001-5000|2|2|
2309|6|10001+|2|2|
2310|3|501-1000|3|1|
2311|15|5001-10000|5|0|
2312|18|1001-5000|1|2|
2313|11|0-500|3|2|
2314|8|501-1000|0|2|
2315|18|501-1000|5|1|
2316|20|5001-10000|4|0|
2317|16|1001-5000|4|1|
2318|15|10001+|3|4|
2319|10|5001-10000|0|0|
2320|13|5001-10000|1|3|
2321|20|1001-5000|3|0|
2322|13|10001+|3|1|
2323|1|501-1000|4|1|
2324|3|1001-5000|4|2|
2325|17|5001-10000|0|3|
2326|5|10001+|5|3|
2327|16|10001+|1|1|
2328|14|10001+|4|3|
2329|12|501-1000|3|1|
2330|6|10001+|0|3|
2331|10|10001+|3|2|
2332|19|5001-10000|5|2|
2333|7|501-1000|0|4|
2334|5|5001-10000|2|2|
2335|5|1001-5000|0|0|
2336|13|10001+|2|4|
2337|9|0-500|0|0|
2338|4|5001-10000|5|1|
2339|15|1001-5000|4|0|
2340|17|501-1000|1|3|
2341|4|1001-5000|1|0|
2342|13|501-1000|0|2|
2343|2|0-500|4|0|
2344|18|1001-5000|1|0|
2345|18|0-500|5|3|
2346|15|1001-5000|5|0|
2347|14|501-1000|4|2|
2348|19|1001-5000|1|0|
2349|2|0-500|5|2|
2350|8|1001-5000|5|1|
2351|18|10001+|3|4|
2352|5|1001-5000|4|1|
2353|14|5001-10000|2|0|
2354|11|0-500|2|2|
2355|9|501-1000|5|4|
2356|19|501-1000|3|2|
2357|3|5001-10000|1|2|
2358|10|10001+|4|0|
2359|9|10001+|0|2|
2360|5|5001-10000|5|0|
2361|20|0-500|4|3|
2362|13|0-500|1|1|
2363|19|5001-10000|0|1|
2364|10|10001+|4|1|
2365|19|5001-10000|4|2|
2366|20|0-500|4|2|
2367|2|1001-5000|0|4|
2368|1|5001-10000|3|2|
2369|10|1001-5000|5|3|
2370|11|1001-5000|0|4|
2371|14|1001-5000|5|4|
2372|15|5001-10000|4|1|
2373|20|10001+|2|1|
2374|9|0-500|0|3|
2375|10|1001-5000|2|2|
2376|6|501-1000|0|1|
2377|12|0-500|0|4|
2378|12|1001-5000|2|3|
2379|17|0-500|5|0|
2380|8|0-500|4|3|
2381|2|1001-5000|4|4|
2382|4|10001+|0|0|
2383|2|501-1000|0|2|
2384|10|0-500|1|0|
2385|6|501-1000|1|2|
2386|18|5001-10000|3|0|
2387|9|5001-10000|4|3|
2388|11|5001-10000|0|2|
2389|15|10001+|1|2|
2390|19|0-500|1|0|
2391|5|1001-5000|0|3|
2392|11|1001-5000|2|1|
2393|1|0-500|2|1|
2394|20|10001+|2|0|
2395|10|501-1000|3|0|
2396|18|1001-5000|3|3|
2397|16|5001-10000|1|2|
2398|14|501-1000|0|0|
2399|8|10001+|0|1|
2400|15|5001-10000|2|0|
2401|8|501-1000|2|4|
2402|11|0-500|4|2|
2403|3|1001-5000|0|2|
2404|9|1001-5000|0|1|
2405|12|0-500|3|4|
2406|9|5001-10000|1|3|
2407|3|5001-10000|4|2|
2408|14|10001+|5|4|
2409|1|501-1000|1|0|
2410|9|1001-5000|2|3|
2411|7|5001-10000|2|2|
2412|3|1001-5000|0|4|
2413|5|1001-5000|0|1|
2414|16|5001-10000|0|0|
2415|4|1001-5000|1|4|
2416|4|0-500|4|0|
2417|1|501-1000|1|1|
2418|17|5001-10000|5|0|
2419|19|10001+|3|4|
2420|19|5001-10000|3|1|
2421|1|0-500|4|2|
2422|10|501-1000|5|1|
2423|16|0-500|4|0|
2424|2|1001-5000|1|3|
2425|10|5001-10000|2|2|
2426|15|5001-10000|3|3|
2427|11|10001+|0|3|
2428|14|1001-5000|1|0|
2429|6|10001+|4|4|
2430|14|5001-10000|1|4|
2431|16|10001+|5|3|
2432|7|1001-5000|4|0|
2433|6|0-500|3|4|
2434|3|0-500|0|1|
2435|13|0-500|5|1|
2436|7|501-1000|2|0|
2437|8|1001-5000|2|2|
2438|6|1001-5000|0|1|
2439|10|5001-10000|4|4|
2440|7|0-500|3|1|
2441|3|0-500|1|3|
2442|11|501-1000|2|0|
2443|1|5001-10000|5|1|
2444|11|0-500|4|2|
2445|20|10001+|2|3|
2446|16|0-500|1|4|
2447|13|0-500|4|1|
2448|8|1001-5000|4|0|
2449|4|501-1000|2|1|
2450|4|5001-10000|4|2|
2451|5|0-500|1|4|
2452|19|5001-10000|5|2|
2453|7|0-500|0|3|
2454|14|1001-5000|5|4|
2455|11|501-1000|0|1|
2456|13|1001-5000|0|4|
2457|18|1001-5000|1|0|
2458|17|1001-5000|3|0|
2459|3|501-1000|2|2|
2460|16|501-1000|0|3|
2461|11|1001-5000|5|0|
2462|16|10001+|2|4|
2463|1|1001-5000|2|3|
2464|16|501-1000|0|2|
2465|14|501-1000|0|1|
2466|4|10001+|3|1|
2467|7|5001-10000|1|0|
2468|16|0-500|5|2|
2469|5|10001+|1|1|
2470|10|10001+|5|3|
2471|9|10001+|0|0|
2472|17|5001-10000|4|1|
2473|2|5001-10000|2|3|
2474|4|10001+|2|1|
2475|8|501-1000|1|0|
2476|2|0-500|5|0|
2477|10|0-500|1|4|
2478|10|1001-5000|4|1|
2479|15|0-500|5|0|
2480|10|0-500|1|3|
2481|2|501-1000|5|3|
2482|2|5001-10000|4|2|
2483|5|1001-5000|1|3|
2484|5|10001+|3|0|
2485|12|1001-5000|3|4|
2486|11|1001-5000|3|0|
2487|3|501-1000|3|0|
2488|12|5001-10000|5|2|
2489|7|10001+|1|2|
2490|7|1001-5000|5|0|
2491|9|1001-5000|4|0|
2492|2|5001-10000|1|4|
2493|9|501-1000|5|0|
2494|4|1001-5000|3|1|
2495|10|5001-10000|1|3|
2496|13|0-500|4|0|
2497|7|1001-5000|0|1|
2498|7|1001-5000|2|3|
2499|13|1001-5000|5|0|
2500|16|5001-10000|1|2|
2501|19|10001+|0|4|
2502|10|1001-5000|0|0|
2503|18|10001+|2|4|
2504|4|501-1000|5|4|
2505|12|0-500|1|2|
2506|5|1001-5000|5|0|
2507|11|0-500|0|2|
2508|3|501-1000|1|0|
2509|13|0-500|3|4|
2510|8|0-500|4|1|
2511|2|501-1000|0|3|
2512|5|0-500|4|3|
2513|18|1001-5000|2|1|
2514|19|10001+|1|1|
2515|5|10001+|4|1|
2516|1|1001-5000|2|3|
2517|1|1001-5000|2|3|
2518|18|501-1000|5|0|
2519|8|5001-10000|2|4|
2520|9|5001-10000|0|2|
2521|11|501-1000|2|3|
2522|7|0-500|3|4|
2523|7|501-1000|2|2|
2524|1|5001-10000|4|2|
2525|11|0-500|2|2|
2526|13|1001-5000|2|0|
2527|14|10001+|3|2|
2528|2|501-1000|3|0|
2529|9|0-500|0|2|
2530|19|5001-10000|5|1|
2531|13|1001-5000|4|1|
2532|2|5001-10000|2|0|
2533|1|1001-5000|3|1|
2534|4|0-500|4|2|
2535|19|501-1000|0|0|
2536|8|501-1000|4|0|
2537|9|10001+|0|2|
2538|16|5001-10000|0|4|
2539|15|0-500|3|3|
2540|19|501-1000|1|2|
2541|12|10001+|2|1|
2542|16|5001-10000|0|2|
2543|10|0-500|0|3|
2544|14|10001+|4|4|
2545|14|501-1000|3|2|
2546|1|1001-5000|1|0|
2547|13|10001+|1|3|
2548|15|10001+|1|3|
2549|4|0-500|0|4|
2550|8|0-500|2|4|
2551|7|5001-10000|2|0|
2552|20|0-500|3|4|
2553|8|5001-10000|3|4|
2554|10|1001-5000|2|1|
2555|19|0-500|3|4|
2556|4|5001-10000|3|1|
2557|6|10001+|2|4|
2558|19|10001+|4|3|
2559|14|501-1000|1|4|
2560|6|0-500|4|3|
2561|4|1001-5000|1|4|
2562|4|10001+|5|3|
2563|2|1001-5000|4|4|
2564|2|10001+|0|4|
2565|15|10001+|1|1|
2566|7|0-500|1|4|
2567|1|5001-10000|5|2|
2568|14|1001-5000|3|2|
2569|1|0-500|2|4|
2570|6|0-500|2|3|
2571|12|0-500|1|0|
2572|4|1001-5000|3|0|
2573|10|5001-10000|1|4|
2574|20|0-500|5|2|
2575|17|10001+|4|1|
2576|16|5001-10000|3|4|
2577|4|5001-10000|1|4|
2578|15|1001-5000|3|1|
2579|17|501-1000|1|3|
2580|19|1001-5000|2|3|
2581|1|501-1000|1|4|
2582|10|501-1000|0|0|
2583|7|1001-5000|4|2|
2584|6|0-500|4|2|
2585|19|0-500|3|3|
2586|1|0-500|5|3|
2587|7|10001+|5|3|
2588|6|10001+|2|4|
2589|20|0-500|3|1|
2590|3|5001-10000|2|3|
2591|19|501-1000|3|0|
2592|20|10001+|3|4|
2593|20|0-500|1|1|
2594|17|0-500|4|2|
2595|2|10001+|5|3|
2596|11|10001+|1|1|
2597|8|1001-5000|3|4|
2598|10|501-1000|5|1|
2599|12|501-1000|3|4|
2600|11|0-500|4|0|
2601|3|10001+|3|0|
2602|13|0-500|3|1|
2603|16|501-1000|3|2|
2604|11|0-500|4|0|
2605|17|501-1000|1|2|
2606|20|501-1000|4|2|
2607|19|1001-5000|2|1|
2608|13|10001+|0|0|
2609|1|5001-10000|3|3|
2610|6|10001+|3|0|
2611|1|501-1000|4|2|
2612|12|1001-5000|3|0|
2613|3|10001+|3|1|
2614|7|5001-10000|4|0|
2615|11|1001-5000|1|3|
2616|8|5001-10000|3|4|
2617|7|501-1000|5|3|
2618|5|5001-10000|1|1|
2619|13|10001+|1|3|
2620|7|10001+|0|1|
2621|14|1001-5000|1|3|
2622|10|0-500|5|3|
2623|6|1001-5000|0|2|
2624|14|501-1000|3|3|
2625|6|5001-10000|0|1|
2626|5|501-1000|0|0|
2627|7|501-1000|3|3|
2628|2|10001+|4|4|
2629|11|5001-10000|1|1|
2630|20|10001+|4|0|
2631|20|1001-5000|3|1|
2632|11|5001-10000|5|3|
2633|18|501-1000|4|2|
2634|17|5001-10000|1|3|
2635|19|0-500|4|0|
2636|13|10001+|1|2|
2637|11|5001-10000|5|3|
2638|14|10001+|0|2|
2639|7|5001-10000|2|4|
2640|6|5001-10000|2|1|
2641|8|0-500|5|1|
2642|9|501-1000|2|3|
2643|6|1001-5000|1|2|
2644|5|5001-10000|5|4|
2645|9|10001+|4|3|
2646|18|501-1000|3|0|
2647|5|1001-5000|1|4|
2648|2|0-500|3|1|
2649|7|0-500|5|1|
2650|8|1001-5000|2|0|
2651|20|10001+|5|0|
2652|9|1001-5000|5|3|
2653|4|5001-10000|4|3|
2654|18|501-1000|1|2|
2655|5|5001-10000|3|1|
2656|17|501-1000|5|2|
2657|16|501-1000|4|0|
2658|5|10001+|1|1|
2659|19|5001-10000|3|4|
2660|4|0-500|0|0|
2661|16|10001+|1|3|
2662|18|0-500|2|1|
2663|16|10001+|1|1|
2664|9|5001-10000|5|4|
2665|1|5001-10000|5|2|
2666|16|10001+|3|4|
2667|8|0-500|1|4|
2668|3|10001+|4|1|
2669|3|10001+|1|0|
2670|4|0-500|1|4|
2671|11|1001-5000|5|4|
2672|16|5001-10000|5|4|
2673|14|1001-5000|2|1|
2674|8|5001-10000|1|3|
2675|4|1001-5000|3|3|
2676|17|10001+|3|3|
2677|17|10001+|2|3|
2678|14|1001-5000|0|4|
2679|8|501-1000|5|3|
2680|20|501-1000|3|4|
2681|6|501-1000|0|2|
2682|2|0-500|3|3|
2683|6|0-500|5|1|
2684|17|10001+|4|1|
2685|5|5001-10000|5|0|
2686|17|0-500|1|4|
2687|16|501-1000|5|4|
2688|3|1001-5000|3|3|
2689|7|0-500|4|4|
2690|19|501-1000|2|2|
2691|6|10001+|3|3|
2692|4|501-1000|2|2|
2693|18|10001+|2|4|
2694|16|1001-5000|0|0|
2695|4|501-1000|5|0|
2696|19|1001-5000|3|0|
2697|16|501-1000|1|1|
2698|6|10001+|5|0|
2699|13|1001-5000|3|1|
2700|9|0-500|3|3|
2701|17|501-1000|4|2|
2702|20|10001+|4|1|
2703|5|1001-5000|0|0|
2704|12|10001+|0|2|
2705|3|5001-10000|1|1|
2706|16|5001-10000|1|3|
2707|11|0-500|1|1|
2708|3|5001-10000|4|2|
2709|1|1001-5000|5|1|
2710|16|501-1000|2|1|
2711|5|1001-5000|2|2|
2712|4|10001+|4|3|
2713|20|0-500|2|3|
2714|5|0-500|5|2|
2715|8|0-500|2|0|
2716|16|501-1000|2|1|
2717|14|1001-5000|2|0|
2718|12|1001-5000|1|1|
2719|16|0-500|5|1|
2720|13|10001+|2|0|
2721|7|501-1000|3|2|
2722|6|501-1000|5|2|
2723|14|1001-5000|1|4|
2724|16|10001+|5|3|
2725|6|0-500|0|0|
2726|13|10001+|1|1|
2727|12|10001+|3|4|
2728|11|0-500|4|2|
2729|17|0-500|3|0|
2730|12|10001+|4|1|
2731|1|10001+|1|2|
2732|6|0-500|0|4|
2733|6|10001+|0|0|
2734|19|5001-10000|4|3|
2735|17|10001+|3|0|
2736|3|10001+|0|4|
2737|2|501-1000|3|0|
2738|17|5001-10000|3|4|
2739|2|0-500|3|0|
2740|4|1001-5000|3|4|
2741|8|10001+|2|1|
2742|11|10001+|4|3|
2743|17|1001-5000|0|0|
2744|11|10001+|2|3|
2745|14|1001-5000|5|0|
2746|9|0-500|0|2|
2747|2|10001+|0|3|
2748|14|5001-10000|2|0|
2749|7|10001+|3|0|
2750|2|0-500|4|3|
2751|10|501-1000|0|0|
2752|3|10001+|4|0|
2753|1|0-500|2|3|
2754|11|0-500|0|3|
2755|12|5001-10000|0|1|
2756|8|501-1000|3|4|
2757|6|501-1000|0|0|
2758|2|5001-10000|3|1|
2759|6|5001-10000|5|0|
2760|16|501-1000|1|1|
2761|9|5001-10000|0|4|
2762|1|1001-5000|0|1|
2763|4|10001+|2|2|
2764|20|5001-10000|0|2|
2765|20|0-500|4|1|
2766|10|10001+|2|4|
2767|15|1001-5000|1|3|
2768|3|1001-5000|0|4|
2769|18|501-1000|4|1|
2770|9|0-500|2|0|
2771|7|0-500|2|4|
2772|20|0-500|5|0|
2773|20|1001-5000|1|4|
2774|4|5001-10000|4|3|
2775|12|1001-5000|3|3|
2776|14|5001-10000|5|2|
2777|14|10001+|0|1|
2778|9|5001-10000|0|3|
2779|1|5001-10000|2|2|
2780|20|10001+|2|0|
2781|14|10001+|4|1|
2782|16|0-500|0|3|
2783|16|1001-5000|3|1|
2784|14|10001+|1|0|
2785|13|5001-10000|3|4|
2786|7|501-1000|3|0|
2787|4|501-1000|1|1|
2788|13|0-500|2|1|
2789|16|5001-10000|5|4|
2790|2|10001+|0|1|
2791|11|1001-5000|5|2|
2792|5|5001-10000|2|4|
2793|19|5001-10000|4|1|
2794|13|5001-10000|1|3|
2795|12|5001-10000|5|3|
2796|11|1001-5000|3|0|
2797|13|0-500|1|2|
2798|20|1001-5000|5|1|
2799|5|1001-5000|5|1|
2800|11|1001-5000|5|0|
2801|13|0-500|2|4|
2802|19|0-500|5|0|
2803|6|501-1000|4|3|
2804|11|1001-5000|2|2|
2805|16|5001-10000|5|0|
2806|17|501-1000|1|0|
2807|9|1001-5000|0|2|
2808|8|1001-5000|1|0|
2809|6|501-1000|5|1|
2810|18|1001-5000|2|1|
2811|7|0-500|2|1|
2812|13|1001-5000|3|2|
2813|13|501-1000|2|1|
2814|1|10001+|1|0|
2815|20|0-500|0|0|
2816|3|0-500|2|4|
2817|14|5001-10000|5|2|
2818|10|10001+|1|0|
2819|10|10001+|5|1|
2820|18|5001-10000|4|2|
2821|15|501-1000|3|0|
2822|16|10001+|0|4|
2823|11|0-500|3|4|
2824|16|1001-5000|3|3|
2825|7|5001-10000|3|2|
2826|1|501-1000|3|3|
2827|11|1001-5000|4|2|
2828|20|5001-10000|0|3|
2829|14|501-1000|1|0|
2830|20|1001-5000|4|4|
2831|9|1001-5000|4|0|
2832|17|1001-5000|1|0|
2833|6|0-500|4|4|
2834|19|1001-5000|3|2|
2835|13|10001+|0|0|
2836|15|5001-10000|4|2|
2837|6|1001-5000|5|0|
2838|10|501-1000|1|2|
2839|7|1001-5000|0|0|
2840|5|0-500|1|2|
2841|13|5001-10000|5|3|
2842|6|5001-10000|4|4|
2843|13|5001-10000|0|4|
2844|8|10001+|1|0|
2845|9|0-500|4|1|
2846|6|5001-10000|2|3|
2847|1|501-1000|1|3|
2848|11|0-500|4|0|
2849|3|5001-10000|2|4|
2850|12|1001-5000|2|0|
2851|14|5001-10000|5|2|
2852|3|10001+|2|4|
2853|19|0-500|1|2|
2854|2|501-1000|0|2|
2855|18|501-1000|5|1|
2856|1|5001-10000|4|2|
2857|12|0-500|1|2|
2858|16|5001-10000|1|4|
2859|5|0-500|5|4|
2860|3|501-1000|0|2|
2861|4|0-500|0|0|
2862|18|5001-10000|2|4|
2863|3|0-500|3|4|
2864|1|1001-5000|3|1|
2865|2|5001-10000|2|4|
2866|5|1001-5000|4|4|
